"Date & Time",Temperature,Humidity,PM1.0,PM2.5,PM10
"2023-12-24 00:00:00.0000",12.32,84.8,0.412171721458435,1.40287375450134,4.61702108383179
"2023-12-24 00:10:00.0000",12.52,85.31,0.371577382087708,2.0183482170105,7.50703907012939
"2023-12-24 00:06:07.0000",,,,,
"2023-12-24 00:20:00.0000",12.86,84.04,0.479914933443069,2.06445932388306,6.45351600646973
"2023-12-24 00:23:37.0000",,,,,
"2023-12-24 00:30:00.0000",13.03,83.85,0.495882391929626,1.83655989170074,5.15001678466797
"2023-12-24 00:40:00.0000",13.18,82.61,0.544696688652039,2.10621809959412,6.20788717269897
"2023-12-24 00:41:06.0000",,,,,
"2023-12-24 00:50:00.0000",13.27,78.41,0.448239743709564,2.14743232727051,7.38111019134521
"2023-12-24 01:00:00.0000",13.42,80.76,0.294140994548798,1.44039380550385,5.75309133529663
"2023-12-24 00:58:36.0000",,,,,
"2023-12-24 01:10:00.0000",13.59,78.98,0.404588729143143,1.50089919567108,5.35387516021729
"2023-12-24 01:20:00.0000",13.64,80.44,0.440325170755386,1.74127733707428,5.17078065872192
"2023-12-24 01:16:05.0000",,,,,
"2023-12-24 01:33:35.0000",,,,,
"2023-12-24 01:30:00.0000",13.77,78.57,0.259795516729355,0.826185822486877,3.64306306838989
"2023-12-24 01:40:00.0000",13.77,79.56,0.479328721761703,1.74665188789368,7.05979156494141
"2023-12-24 01:50:00.0000",13.84,79.13,0.47299399971962,1.66191351413727,4.89944887161255
"2023-12-24 01:51:05.0000",,,,,
"2023-12-24 02:00:00.0000",13.86,76.11,0.467280834913254,1.88783311843872,5.10026168823242
"2023-12-24 02:10:00.0000",13.81,79.57,0.393445074558258,1.48007774353027,5.06069803237915
"2023-12-24 02:08:34.0000",,,,,
"2023-12-24 02:20:00.0000",13.8,78.99,0.407955765724182,1.90527725219727,5.25432825088501
"2023-12-24 02:26:04.0000",,,,,
"2023-12-24 02:30:00.0000",13.75,79.93,0.435260117053986,1.73831963539124,5.21548414230347
"2023-12-24 02:40:00.0000",13.77,79.22,0.342112720012665,1.30921995639801,5.86744070053101
"2023-12-24 02:50:00.0000",13.83,80.49,0.415413975715637,2.23611974716187,7.49065399169922
"2023-12-24 02:43:33.0000",,,,,
"2023-12-24 03:00:00.0000",13.87,79.17,0.402906805276871,1.39752078056335,5.05925559997559
"2023-12-24 03:01:03.0000",,,,,
"2023-12-24 03:20:00.0000",13.98,78.71,0.308780312538147,1.32081961631775,5.37361621856689
"2023-12-24 03:18:33.0000",,,,,
"2023-12-24 03:10:00.0000",13.86,75.58,0.148350983858109,0.38169664144516,2.89264750480652
"2023-12-24 03:40:00.0000",13.77,78.09,0.450527369976044,1.47501039505005,4.57676124572754
"2023-12-24 03:30:00.0000",14.03,78.06,0.426022797822952,1.55338668823242,9.51455116271973
"2023-12-24 03:36:02.0000",,,,,
"2023-12-24 03:50:00.0000",13.53,78.17,0.606511652469635,2.59658980369568,7.7935037612915
"2023-12-24 03:53:32.0000",,,,,
"2023-12-24 04:00:00.0000",13.42,80,0.530426323413849,1.80760645866394,4.75954151153564
"2023-12-24 04:10:00.0000",13.67,80.14,0.323687255382538,1.21251940727234,4.32916593551636
"2023-12-24 04:11:06.0000",,,,,
"2023-12-24 04:20:00.0000",14.28,74.32,0.336515992879868,1.21052360534668,6.08116579055786
"2023-12-24 04:28:36.0000",,,,,
"2023-12-24 04:30:00.0000",14.42,77.1,0.281276375055313,1.19265711307526,4.73223876953125
"2023-12-24 04:40:00.0000",14.83,74.71,0.187847331166267,0.940960586071014,8.38961696624756
"2023-12-24 04:50:00.0000",14.94,75.34,0.391468644142151,1.11702132225037,3.76686239242554
"2023-12-24 04:46:06.0000",,,,,
"2023-12-24 05:10:00.0000",14.81,75.46,0.501699924468994,2.46646881103516,7.09648656845093
"2023-12-24 05:03:35.0000",,,,,
"2023-12-24 05:00:00.0000",14.97,74.95,0.41606679558754,1.89643931388855,5.11858367919922
"2023-12-24 05:21:05.0000",,,,,
"2023-12-24 05:20:00.0000",14.68,75.2,0.144827827811241,0.657769620418549,3.67505192756653
"2023-12-24 05:30:00.0000",14.64,73.51,0.336241751909256,1.35642790794373,5.05862712860107
"2023-12-24 05:40:00.0000",14.3,78.41,0.459235519170761,1.77811801433563,5.09106874465942
"2023-12-24 05:38:35.0000",,,,,
"2023-12-24 06:00:00.0000",13.67,81.25,0.827218770980835,3.7609703540802,12.7122468948364
"2023-12-24 05:50:00.0000",14.05,78.59,0.710950911045074,3.12924933433533,12.3886289596558
"2023-12-24 05:56:04.0000",,,,,
"2023-12-24 06:10:00.0000",13.42,81.08,0.990194320678711,4.31338596343994,14.8886337280273
"2023-12-24 06:20:00.0000",13.21,82.56,0.640185654163361,2.69011950492859,7.44443798065186
"2023-12-24 06:13:34.0000",,,,,
"2023-12-24 06:30:00.0000",13.16,82.07,0.578069448471069,2.00078725814819,5.41931438446045
"2023-12-24 06:31:03.0000",,,,,
"2023-12-24 06:40:00.0000",13.14,77.94,0.376940757036209,1.82930731773376,6.56258010864258
"2023-12-24 06:48:33.0000",,,,,
"2023-12-24 06:50:00.0000",13.21,80.95,0.275715619325638,1.18633460998535,4.58238697052002
"2023-12-24 07:10:00.0000",13.29,80.36,0.396680742502213,1.60969543457031,6.76153755187988
"2023-12-24 07:06:03.0000",,,,,
"2023-12-24 07:00:00.0000",13.3,78.87,0.379413634538651,1.48666834831238,4.39377737045288
"2023-12-24 07:23:32.0000",,,,,
"2023-12-24 07:30:00.0000",13.34,80.46,0.606808125972748,2.58962965011597,6.94967126846313
"2023-12-24 07:20:00.0000",13.34,79.23,0.586492955684662,2.11482667922974,6.3947319984436
"2023-12-24 07:40:00.0000",13.39,80.2,0.54131031036377,2.42915749549866,7.44003677368164
"2023-12-24 07:41:02.0000",,,,,
"2023-12-24 07:58:31.0000",,,,,
"2023-12-24 07:50:00.0000",13.49,76.67,0.584780097007751,2.3847975730896,6.4563307762146
"2023-12-24 08:00:00.0000",13.51,79.08,0.568159759044647,2.51890468597412,7.16679334640503
"2023-12-24 08:20:00.0000",13.49,79.3,0.564312398433685,2.65438437461853,6.78535509109497
"2023-12-24 08:10:00.0000",13.56,78.46,0.618216514587402,2.87505102157593,9.23659896850586
"2023-12-24 08:16:01.0000",,,,,
"2023-12-24 08:33:31.0000",,,,,
"2023-12-24 08:40:00.0000",13.43,80.61,0.592339694499969,2.59672737121582,6.79490232467651
"2023-12-24 08:30:00.0000",13.52,79.55,0.505908191204071,1.78199434280396,5.15922880172729
"2023-12-24 08:50:00.0000",13.45,79.5,0.661708354949951,2.27775025367737,10.1966962814331
"2023-12-24 08:51:00.0000",,,,,
"2023-12-24 09:10:00.0000",13.45,78.2,0.348663955926895,1.33236789703369,4.26649475097656
"2023-12-24 09:00:00.0000",13.48,75.91,0.387798249721527,1.22958874702454,4.0441107749939
"2023-12-24 09:08:30.0000",,,,,
"2023-12-24 09:30:00.0000",13.44,78.46,0.317147433757782,1.27497518062592,4.60970544815063
"2023-12-24 09:20:00.0000",13.48,78.15,0.387208461761475,1.3600105047226,4.24977827072144
"2023-12-24 09:25:59.0000",,,,,
"2023-12-24 09:43:29.0000",,,,,
"2023-12-24 09:50:00.0000",13.28,80.24,0.418955445289612,1.71186327934265,10.5583276748657
"2023-12-24 09:40:00.0000",13.43,78.41,0.195305332541466,0.83020430803299,3.92259001731873
"2023-12-24 10:00:00.0000",13.09,80.49,0.251558601856232,0.984473526477814,3.70161962509155
"2023-12-24 10:00:59.0000",,,,,
"2023-12-24 10:20:00.0000",12.85,82.44,0.317258328199387,1.63222920894623,6.11118078231812
"2023-12-24 10:10:00.0000",12.94,78.97,0.338636159896851,1.70655453205109,6.36586380004883
"2023-12-24 10:18:33.0000",,,,,
"2023-12-24 10:36:03.0000",,,,,
"2023-12-24 10:30:00.0000",12.9,81.95,0.45692178606987,1.77379333972931,4.80607223510742
"2023-12-24 10:40:00.0000",12.88,82.24,0.38675993680954,1.55541777610779,6.57314682006836
"2023-12-24 11:00:00.0000",13.03,81.71,0.605957508087158,2.03906202316284,6.73427486419678
"2023-12-24 10:50:00.0000",13.03,81.34,0.646956861019135,2.8180992603302,9.83999538421631
"2023-12-24 10:53:32.0000",,,,,
"2023-12-24 11:10:00.0000",12.97,81.09,0.487298429012299,1.53923964500427,5.23117351531982
"2023-12-24 11:11:02.0000",,,,,
"2023-12-24 11:23:30.0000",,,,,
"2023-12-24 11:20:00.0000",13.07,77.66,0.542480409145355,1.65810930728912,6.48532629013062
"2023-12-24 11:30:00.0000",13.14,80.82,0.452597081661224,1.84836137294769,6.54000949859619
"2023-12-24 11:28:32.0000",,,,,
"2023-12-24 11:46:01.0000",,,,,
"2023-12-24 11:50:00.0000",13.19,81.81,0.823057472705841,2.97614240646362,10.3069562911987
"2023-12-24 11:40:00.0000",13.14,81.43,0.595457911491394,2.55917119979858,7.72161626815796
"2023-12-24 12:00:00.0000",13.45,81,0.771306335926056,2.86620736122131,7.96092414855957
