"Date & Time",Temperature,Humidity,PM1.0,PM2.5,PM10
"2024-10-01 00:55:38.0000",10.38,108.18,2.1404879093170166,3.3723851602726453,6.425295834262643
"2024-10-01 01:25:34.0000",10.47,108.12,2.522516965866089,4.0793872105492275,7.75933338051909
"2024-10-01 03:25:15.0000",10.83,108.22,2.8622851371765137,4.929137265092216,10.482560828506127
"2024-10-01 07:54:31.0000",11.44,106.07,2.8712704181671143,4.874774159180277,10.012622612426897
"2024-10-01 15:53:12.0000",14.27,85.48,1.8597111701965332,4.109743950000303,10.946128214447212
"2024-10-01 16:23:07.0000",13.88,85.32,1.1729379892349243,3.3110319315186465,9.318111945941004
"2024-10-01 17:22:56.0000",12.85,85.27,1.121805191040039,3.152387888692,8.757504094968214
"2024-10-01 18:52:38.0000",11.95,86.26,2.9888460636138916,4.731523161985322,12.616738023833934
"2024-10-01 22:51:56.0000",11.58,87.24,1.1974691152572632,3.325327914512502,8.736601577882526
"2024-10-02 00:21:41.0000",11.11,88.12,1.2370307445526123,3.3718610639819078,7.921125805837805
"2024-10-02 01:21:30.0000",11.43,88.42,1.2532684803009033,3.064011329708336,7.06879373188746
"2024-10-02 02:51:14.0000",11.69,88.75,2.267585515975952,3.88051599048382,8.852538639590309
"2024-10-02 04:20:56.0000",10.95,89.84,2.825572967529297,4.5828144950450005,8.886000207795412
"2024-10-02 07:20:24.0000",11.67,90,2.658576726913452,4.599832930047283,14.220321438605374
"2024-10-02 07:50:19.0000",11.96,89.84,2.9695212841033936,5.119984486797155,12.90177466536532
"2024-10-02 10:49:56.0000",14.57,81.81,1.792445421218872,4.301557433039049,11.159592776863722
"2024-10-02 13:19:35.0000",17.59,62.48,1.603654384613037,4.505248875214081,12.7347813875007
"2024-10-02 16:19:01.0000",15.52,59.22,1.2814037799835205,4.4384237052454365,12.87813505591695
"2024-10-02 20:18:06.0000",8.59,67.85,2.2113513946533203,4.488099307067084,11.738250601040221
"2024-10-02 23:17:29.0000",6.43,72.88,1.787908911705017,4.697870463156991,12.656405038455365
"2024-10-03 00:17:17.0000",6.01,74.38,2.3166301250457764,4.63075984001831,12.910966789603368
"2024-10-03 00:47:14.0000",6.68,75.41,2.7511000633239746,4.524885801235348,12.595399879546104
"2024-10-03 01:17:09.0000",6.46,75.05,2.7247557640075684,4.55519989803909,13.177780360543014
"2024-10-03 02:46:50.0000",5.29,77.14,2.8605258464813232,5.206002130860091,13.88476539158426
"2024-10-03 03:46:38.0000",5.13,77.98,4.876697063446045,6.035600663426881,15.888965531368202
"2024-10-03 04:46:29.0000",6.17,78.68,3.868027448654175,5.1299377571175695,12.104154329249914
"2024-10-03 05:16:26.0000",6.4,79.18,3.61630916595459,5.254843961513473,10.843122044452775
"2024-10-03 05:46:20.0000",6.11,80.09,3.787039279937744,5.275594310667861,14.366882645337848
"2024-10-03 06:16:15.0000",5.95,80.92,3.6164438724517822,5.358127715771439,13.86289164539938
