"Date & Time",Temperature,Humidity,PM1.0,PM2.5,PM10
"2022-05-06 16:30:44.0000",21.23,51.69,1.65141844749451,2.98126244544983,5.85132551193237
"2022-05-06 16:33:40.0000",21.42,47.89,1.43401122093201,2.58548188209534,8.04840183258057
"2022-05-18 13:51:37.0000",24.77,38.31,2.20833158493042,5.59977245330811,17.2384910583496
"2022-05-18 13:54:41.0000",25.18,36.87,1.96198129653931,5.0536470413208,17.0170116424561
"2022-05-18 13:57:45.0000",25.44,37.11,2.08437538146973,5.21127271652222,11.9928970336914
"2022-05-18 14:00:49.0000",25.54,36.61,1.99828004837036,4.82857036590576,21.9544677734375
"2022-05-18 14:03:53.0000",25.71,35.84,2.05791521072388,4.95443820953369,13.283314704895
"2022-05-18 14:06:57.0000",25.74,36.18,1.90994679927826,4.70954895019531,20.0594043731689
"2022-05-18 14:10:01.0000",25.78,34.99,2.07327795028687,5.37886714935303,8.90373992919922
"2022-05-18 14:13:05.0000",25.82,34.54,2.0094153881073,5.24289608001709,17.2291564941406
"2022-05-18 14:16:09.0000",25.89,35.14,2.05178260803223,4.76173639297485,8.33534145355225
"2022-05-18 14:19:13.0000",25.93,35.49,2.04536056518555,5.97869920730591,18.2960414886475
"2022-05-18 14:22:17.0000",25.91,34.16,1.86633729934692,4.76471090316772,14.7932748794556
"2022-05-18 14:25:21.0000",25.92,35.21,1.93831479549408,4.47510719299316,10.3068132400513
"2022-05-18 14:28:25.0000",25.8,34.16,1.75281620025635,5.16622638702393,13.9176750183105
"2022-05-18 14:31:29.0000",25.74,34.13,1.73508262634277,5.15438270568848,17.4505748748779
"2022-05-18 14:34:33.0000",25.84,33.39,1.74430644512177,4.84705305099487,12.2246809005737
"2022-05-18 14:37:37.0000",25.81,34.76,1.84234118461609,5.18027305603027,10.182596206665
"2022-05-18 14:40:41.0000",25.84,34.33,1.74429774284363,5.02702569961548,12.8332662582397
"2022-05-18 14:43:45.0000",25.79,34.95,1.91735291481018,4.904128074646,15.215407371521
"2022-05-18 14:46:49.0000",25.74,35.32,1.85968446731567,4.85025215148926,12.9032049179077
"2022-05-18 14:49:53.0000",25.7,35.6,1.80119562149048,4.35807704925537,8.00742816925049
"2022-05-18 14:52:57.0000",25.68,35.63,1.89721894264221,5.17612552642822,14.5160999298096
